maturity,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,m_13,m_14,m_15,m_16,m_17,m_18,m_19,m_20,m_21,m_22,m_23,m_24
8.333333333333334,0.028163891181767875,0.027762998919644843,0.025265576734318174,0.02927069495721124,0.030884097741737726,0.029074713398283603,0.02867579837008183,0.03179044481566162,0.03384815526035534,0.03384815526035534,0.03384815526035534,0.03384815526035534,0.03394939613708825,0.033415043798884936,0.0328814259660295,0.032348543139782304,0.031816395807948705,0.031284984445098196,0.03075430951278446,0.030224371459763644,0.029695170722208397,0.02916670772392438,0.028638982876563635,0.0281119965798331,0.027585749221707312
8.416666666666666,0.028221481136245785,0.027818666310451823,0.025311367380721927,0.0293309750315065,0.030946626454502857,0.029126625801652928,0.028723787333033934,0.031846370405747004,0.03390857703952399,0.03390857703952399,0.03390857703952399,0.03390857703952399,0.034010267474937406,0.033473797091940094,0.032938077444998104,0.032403108821330795,0.03186889149558625,0.031335425730054656,0.03080271177488414,0.030270749868293034,0.029739540236780382,0.029209083095335764,0.028679378647648024,0.028150427086309104,0.027622228593020326
8.5,0.028278640811362443,0.02787395708308571,0.025357052021254933,0.02939075815421277,0.031008612760168974,0.029178297792544994,0.02877165224970968,0.031901969972593536,0.03396856309939289,0.03396856309939289,0.03396856309939289,0.03396856309939289,0.034070690723305486,0.03353215985569302,0.03299439562752049,0.03245739811071702,0.03192116736559658,0.031385703441067614,0.030851006374842616,0.030317076193643322,0.029783912913406096,0.02925151653948599,0.02871988706685813,0.028189024480316238,0.027658928754672463
8.583333333333334,0.02833537168690836,0.02792887272959166,0.02540263197799497,0.02945004570728882,0.031070057844595933,0.029229730750149896,0.02881939446437798,0.03195724473846617,0.03402811438617537,0.03402811438617537,0.03402811438617537,0.03402811438617537,0.03413066680230359,0.03359013313005388,0.03305038165176821,0.03251141222317311,0.03197322468941066,0.031435818885239275,0.030899194635236382,0.030363351753998513,0.029828290046338024,0.029294009307480273,0.028760509323258576,0.02822778987030472,0.027695850716242143
8.666666666666666,0.0283916752165847,0.02798341471940513,0.025448108567316607,0.029508839042077906,0.03113096285954664,0.029280926039708666,0.028867015314766098,0.032012195905867236,0.034087231818274555,0.034087231818274555,0.034087231818274555,0.034087231818274555,0.034190196603324674,0.03364771793041843,0.03310603663546274,0.03256515235742152,0.032025064725772046,0.03148577336069924,0.03094727787328999,0.030409577865724513,0.029872672931465782,0.029336562655448706,0.02880124661426664,0.028266724376354135,0.027732995502171676
8.75,0.02844755282826017,0.02803758449956728,0.02549348309997823,0.029567139479618865,0.031191328923027895,0.029331885012640946,0.02891451613215068,0.03206682465769051,0.03414591628649366,0.03414591628649366,0.03414591628649366,0.03414591628649366,0.034249280989261166,0.03370491524784858,0.03316136167602779,0.032618619695800044,0.03207668872084368,0.03153556815670133,0.03099525740096376,0.030455755843453725,0.02991706286640472,0.029379177844642612,0.02884210014576194,0.028305829130300664,0.027770364151915583
8.833333333333334,0.02850300592422661,0.02809138349494078,0.025538756881213542,0.029624948310956523,0.03125115711963189,0.029382609006672,0.028961898241451012,0.032121132157376886,0.03420416865424558,0.03420416865424558,0.03420416865424558,0.03420416865424558,0.034307920794724334,0.033761726049254426,0.03321635785073962,0.03267181540438879,0.03212809790831628,0.03158520455371705,0.03104313452504237,0.030501887000172534,0.02996146115058651,0.029421856141533143,0.02888307113219768,0.02834510527586609,0.02780795772009048
8.916666666666666,0.028558035881456334,0.028144813108424316,0.025583931210820143,0.02968226679744901,0.03131044850087639,0.0294330993459595,0.029009162961322943,0.03217511954906849,0.034261989757763844,0.034261989757763844,0.034261989757763844,0.034261989757763844,0.03436611682626345,0.03381815127757637,0.033271026216878274,0.03272474063313813,0.032179293509517315,0.03163468382353307,0.03109091054722346,0.030547972647308796,0.030005869085350856,0.029464598817912968,0.028924160796715448,0.02838455396878925,0.027845777276630956
9,0.028612644051847935,0.028197874721159533,0.025629007383249247,0.029739096171069512,0.03136920408553734,0.02948335734121721,0.029056311604248597,0.032228787957759186,0.034319380406306665,0.034319380406306665,0.034319380406306665,0.034319380406306665,0.034423869862577616,0.03387419185196028,0.033325367811872564,0.032777396515988544,0.03223027673351475,0.031684007229343614,0.031138586764205556,0.030594014094818656,0.030050287974036527,0.029507407150995535,0.028965370371259347,0.02842417637696082,0.027883823906945215
9.083333333333334,0.02866683176247986,0.02825056969274331,0.025673986687694494,0.029795437634712263,0.03142742485998573,0.029533384289840425,0.029103345476631404,0.0322821384894465,0.034376341382363895,0.034376341382363895,0.034376341382363895,0.034376341382363895,0.03448118065473338,0.033929848667937135,0.033379383653450834,0.03282978417099769,0.032281048777225596,0.0317331760258468,0.031186164467778,0.030640012651276693,0.030094719122076175,0.029550282423520313,0.029006701096695675,0.02846397368056075,0.02792209871207585
9.166666666666666,0.02872060031585666,0.028302899361434042,0.02571887040818388,0.029851292362489845,0.03148511177851976,0.029583181476029674,0.02915026587888847,0.032335172231281684,0.03443287344186241,0.03443287344186241,0.03443287344186241,0.03443287344186241,0.03453804992637677,0.03398512259759934,0.033433074739785296,0.03288190470046226,0.032331610825520496,0.031782191459339026,0.03123364494491021,0.030685969623964526,0.03013916383709092,0.029593225923857824,0.02904815422293261,0.028503947072196834,0.02796060280886281
9.25,0.028773950990151897,0.02835486504435547,0.02576365982366613,0.029906661500031406,0.031542265763693456,0.02963275017091105,0.0291970741055414,0.03238789025171607,0.034488977314367286,0.034488977314367286,0.034488977314367286,0.034488977314367286,0.03459447837394425,0.03404001448977367,0.03348644204963569,0.03293375919103769,0.032381964051328094,0.031831054767807565,0.03128102947783962,0.030731886318960733,0.03018362342898584,0.029636238946116,0.029089731009042108,0.02854409775704747,0.02799933733010973
9.333333333333334,0.02882688503945041,0.028406468037698973,0.025808356208101513,0.029961546164775754,0.03159888770664243,0.02968209163265767,0.029243771445308875,0.032440293600647596,0.03454465370328208,0.03454465370328208,0.03454465370328208,0.03454465370328208,0.03465046666687166,0.03409452517019318,0.03353948654249228,0.0329853487138585,0.03243210961573717,0.03187976718102381,0.03132831934416069,0.030777764041230338,0.030228099210046766,0.029679322790247653,0.029131432723384254,0.028584426953006448,0.028038303424752664
9.416666666666666,0.028879403693989447,0.028457709616926286,0.02585296083055111,0.030015947446266233,0.031654978467413386,0.029731207106611146,0.029290359181199488,0.032492383309567385,0.03459990328605089,0.03459990328605089,0.03459990328605089,0.03459990328605089,0.03470601544780494,0.034148655441671005,0.03359220915871819,0.03303667432465818,0.03248204866810167,0.0319283299206381,0.03137551581691511,0.03082360409471674,0.030272592495037998,0.029722478762162163,0.029173260643733823,0.028624935890830372,0.02807750225803396
9.5,0.028931508160395136,0.028508591036965347,0.025897474955265398,0.030069866406438717,0.03171053887528452,0.029780097825398144,0.029336838590602765,0.032544160391701604,0.034654726714354656,0.034654726714354656,0.034654726714354656,0.034654726714354656,0.03476112533280418,0.03420240608426761,0.033644610819688836,0.033087737063885125,0.0325317823461404,0.031976744200269414,0.03142262016467967,0.0308694077824323,0.03031710460130177,0.02976570817383517,0.029215216057409954,0.028665625814288775,0.028116935011676558
9.583333333333334,0.028983199621916977,0.028559113532407476,0.025941899841772864,0.030123304079909374,0.03176556972908684,0.029828765009048297,0.029383210945379323,0.03259562584215381,0.03470912461430764,0.03470912461430764,0.03470912461430764,0.03470912461430764,0.03481579691155079,0.03425577785545997,0.033696692427930275,0.0331385379568192,0.03258131177603851,0.032025011225598865,0.031469633651655116,0.030915176406550282,0.030361636848857287,0.02980901234342226,0.02925730026140494,0.028706497980317325,0.028156602884063853
9.666666666666666,0.029034479238662092,0.028609278317702547,0.02598623674496836,0.03017626147426067,0.03182007179752522,0.029877209865111443,0.029429477511954127,0.03264678063804505,0.0347630975866533,0.0347630975866533,0.0347630975866533,0.0347630975866533,0.034870030747550906,0.03430877149030809,0.03374845486725575,0.03318907801368742,0.032630638072547624,0.03207313219446051,0.03151655753775606,0.03096091126849676,0.0304061905605022,0.029852392595373756,0.029299514562519446,0.028747553659173475,0.028196507090421985
9.75,0.029085348147823487,0.028659086587348837,0.026030486915201934,0.030228739570322904,0.031874045819493046,0.02992543358877131,0.02947563955140553,0.032697625738652425,0.034816646206957236,0.034816646206957236,0.034816646206957236,0.034816646206957236,0.03492382737833677,0.03436138770161845,0.033799899002902034,0.03323935822977586,0.03267976233908332,0.03212110829693082,0.03156339307869738,0.031006613669043004,0.03045076706191363,0.029895850260550638,0.029341860277495746,0.028788794134594786,0.02823664886300503
9.833333333333334,0.02913580746391098,0.028708539516085985,0.026074651598367415,0.03028073932245734,0.03192749250439153,0.02997343736296121,0.029521698319556755,0.03274816208554854,0.03486977102580058,0.03486977102580058,0.03486977102580058,0.03486977102580058,0.034977187315670566,0.034413627180111206,0.033851025681664204,0.0332893795855449,0.03272868566782483,0.03216894071542087,0.03161014152608588,0.031052284908399175,0.03049536768175276,0.029939386676342883,0.029384338733156934,0.028830220703960574,0.028277029451285296
9.916666666666666,0.02918585827897502,0.028757638259080398,0.02611873203598858,0.030332261658831516,0.03198041253243922,0.030021222358474375,0.02956765506706538,0.03279839060273382,0.03492247256896874,0.03492247256896874,0.03492247256896874,0.03492247256896874,0.035030111045741164,0.0344654905945776,0.033901835732025765,0.033339143046736686,0.03277740913981009,0.03221663062476354,0.031656804127506044,0.03109792628630692,0.030539993751766525,0.029983003186787816,0.029426951266545487,0.028871834678455333,0.028317650122144933
10,0.029235501662830288,0.028806383952111325,0.026162729465307955,0.03038330748169704,0.03203280655498619,0.030068789734076562,0.029613511039513263,0.0328483121967722,0.03497475133764216,0.03497475133764216,0.03497475133764216,0.03497475133764216,0.03508259902936284,0.034516978592042724,0.033952329964291206,0.03338864956448662,0.032825933825031406,0.03226417919230351,0.03170338212660884,0.0311435391021333,0.030584646606893973,0.030026701142692236,0.02946969922506537,0.02891363738323749,0.02835851216007268
10.083333333333334,0.029284738597086024,0.028854777329525128,0.026206643267512097,0.030433877947254606,0.03208467565730433,0.030116139219407367,0.02965926532989993,0.03289792667853941,0.035026607349926575,0.035026607349926575,0.035026607349926575,0.035026607349926575,0.03513465132398297,0.03456809105119962,0.03400250806362015,0.03343789861607216,0.03287425897896057,0.03231158543819834,0.03174987429514187,0.031189121866522784,0.03062932448438138,0.03007047849600042,0.02951258026384007,0.028955626165469317,0.028399612593502876
10.166666666666666,0.029333569780999325,0.028902817602200148,0.026250465534652045,0.03048397528711444,0.0321360227177927,0.030163264953199542,0.029704908572833144,0.032947229594368244,0.035078038792502264,0.035078038792502264,0.035078038792502264,0.035078038792502264,0.03518626647188983,0.034618824887322264,0.03405236533596767,0.03348688391602783,0.032922376742806625,0.032358839948622986,0.0317962696827252,0.03123466211120607,0.030674013416915447,0.030114319799379174,0.029555577474712047,0.02899778267553499,0.028440931650891788
10.25,0.029381995837410857,0.028950503645846837,0.02629418683235274,0.030533601940057498,0.03218685097255558,0.030210159886803645,0.029750429618889962,0.032996215573263044,0.035129043443207,0.035129043443207,0.035129043443207,0.035129043443207,0.035237442673211605,0.034669176368613996,0.03410189614299952,0.03353559794499761,0.0329702777418337,0.03240593151922333,0.03184255528126689,0.03128014505034704,0.030718696867022555,0.030158206789928643,0.029598670895673695,0.029040085278736028,0.028482446051366628
10.333333333333334,0.029430017379704188,0.028997834386617516,0.02633779806758052,0.030582760270400744,0.032237163549471815,0.03025681721313389,0.029795817699934002,0.033044879413998585,0.035179619133446804,0.035179619133446804,0.035179619133446804,0.035179619133446804,0.03528817816724095,0.034719141868922776,0.034151095018006616,0.03358403342071292,0.03301795290331744,0.0324528493120253,0.03188871851284869,0.03132555639148493,0.030763358853192813,0.030202121822674455,0.02964184124395497,0.029082513080261663,0.028524133313908795
10.416666666666666,0.029477635011516456,0.029044808798353472,0.026381290473876273,0.030631452570355044,0.03228696347189186,0.030303230355922306,0.029841062412544028,0.03309321607725546,0.03522976374508002,0.03522976374508002,0.03522976374508002,0.03522976374508002,0.03533847122991296,0.03476871786247604,0.034199956657913866,0.03363218328729256,0.03306539344315329,0.032499582839369934,0.0319347472110072,0.03137088231418028,0.030807983925914773,0.030246047844009194,0.029685069886898008,0.029125045893515278,0.02856597172316011
10.5,0.02952484932647126,0.0290914258999726,0.02642465559731222,0.03067968106228025,0.0323362536621683,0.03034939295950534,0.02988615370225456,0.033141220678148064,0.03527947520745989,0.03527947520745989,0.03527947520745989,0.03527947520745989,0.03538832017141358,0.03481790091888293,0.03424847591568936,0.03368004070507191,0.03311259085312557,0.032546121948638485,0.03198062960293324,0.031416109449708296,0.030852557144881,0.030289968366432607,0.029728338814254407,0.029167664209993394,0.0286079402969035
10.583333333333334,0.02957166090793195,0.02913768475298739,0.02646788528312749,0.03072744790083748,0.03238503694502337,0.03039529887910164,0.029931081848556973,0.03318888847911672,0.03532875149462922,0.03532875149462922,0.03532875149462922,0.03532875149462922,0.03543772333391226,0.034866687698381416,0.03429664779312058,0.03372759904092826,0.03315953688879314,0.03259245680771605,0.032026354292531645,0.031461224861733195,0.030897064057298085,0.03033386744451727,0.029771630611822752,0.029210349170619043,0.028650018755116857
10.666666666666666,0.029618070328774282,0.029183584459151923,0.0265109716630072,0.030774755175049462,0.03243331605076771,0.030440942171567453,0.029975837450628484,0.03323621488317041,0.03537759062265877,0.03537759062265877,0.03537759062265877,0.03537759062265877,0.03548667908941261,0.034915074947324154,0.03434446743395014,0.03377485185907503,0.03320622355796288,0.03263857789115998,0.03207191024430123,0.0315062160279167,0.030941490677241834,0.030377729652028673,0.029814928436359134,0.02925308253846004,0.028692187490519938
10.75,0.029664078151180107,0.02922912415822765,0.026553907142970568,0.03082160491027719,0.03248109361838103,0.030486317086595216,0.03002041141374412,0.03328319542745839,0.03542599064712415,0.03542599064712415,0.03542599064712415,0.03542599064712415,0.035535185837719974,0.034963059493890114,0.03439193011734387,0.03382179291230658,0.03325264310972065,0.032684475967033944,0.03211728676798775,0.03155107082240871,0.030985823466001206,0.030421540060143526,0.029858215991686032,0.029295846672749537,0.028734427540527463
10.833333333333334,0.029709684926447544,0.029274303025860204,0.026596684391833714,0.03086799907010529,0.03252837219845239,0.03053141805833226,0.03006479493633285,0.03332982577715149,0.035473949660708604,0.035473949660708604,0.035473949660708604,0.035473949660708604,0.03558324200450835,0.03501063824400341,0.034439031251676244,0.033868416133657764,0.033298788023984116,0.032730142084366864,0.032162473503966504,0.031595777499167754,0.0310300493133564,0.03046528421670125,0.029901477505935192,0.029338624504140265,0.028776720560535596
10.916666666666666,0.029754891194817334,0.029319120271561916,0.026639296330216222,0.03091393955815347,0.03257515425599666,0.030576239697399865,0.030108979497648347,0.03337610171961791,0.035521465790929074,0.035521465790929074,0.035521465790929074,0.035521465790929074,0.035630846039490516,0.03505780817745441,0.03448576636861245,0.033914715628465375,0.03334465100155315,0.03277556756120892,0.032207460409316324,0.031640324676070586,0.0310741555197398,0.030508948126432456,0.029944697709864077,0.029381399511127837,0.02881904879846786
11,0.029799697485316745,0.02936357513679866,0.026681736120063748,0.030959428219812457,0.03262144217315033,0.03062077678329067,0.030152956846019485,0.03342201915888077,0.035568537197979255,0.035568537197979255,0.035568537197979255,0.035568537197979255,0.03567799641468605,0.035104566344212884,0.03453213111747888,0.03396068566680621,0.033390224954632064,0.03282074397324952,0.032252237744550216,0.03168470131976964,0.03111812977923556,0.030552518232119352,0.02998786181619173,0.029424155697576504,0.02886139507051344
11.083333333333334,0.02984410431561635,0.02940766689316754,0.026723997154656898,0.031004466843906675,0.032667238251750996,0.03066502425711959,0.030196718987645754,0.033467574110335185,0.03561516207267901,0.03561516207267901,0.03561516207267901,0.03561516207267901,0.03572469162277381,0.0351509098609144,0.03457812125989834,0.03400632067629128,0.03343550299779374,0.032865663142967794,0.03229679606096414,0.03172889673125523,0.03116196016336925,0.03059598139662878,0.03003095549989121,0.029466877571292738,0.02890374273799523
11.166666666666666,0.029888112191902128,0.02945139484066739,0.02676607304908285,0.03104905716429096,0.03271254471581142,0.03070897721471777,0.030240258175916024,0.033512762695719456,0.03566133863453014,0.03566133863453014,0.03566133863453014,0.03566133863453014,0.035770930175534676,0.03519683590752387,0.034623732664680995,0.03405161523519995,0.0334804784393703,0.0329103171292886,0.03234112618857421,0.03177290053208748,0.031205635105651996,0.030639324885779695,0.030073964879399506,0.029509550123588912,0.028946075685307715
11.25,0.029931721608760897,0.029494758306054747,0.02680795763114574,0.031093200861383785,0.03275736371388849,0.030752630900044764,0.03028356690121936,0.03355758113832108,0.03570706512986943,0.03570706512986943,0.03570706512986943,0.03570706512986943,0.03581671060237235,0.03524234172415586,0.034668961302957824,0.03409656406593542,0.03352514477324031,0.03295469821771846,0.03238521922461124,0.03181670265126346,0.03124914338683138,0.030682536351997802,0.03011687649868744,0.029552158809786455,0.02898837829886758
11.333333333333334,0.029974933049079056,0.029537756641280444,0.026849644932690486,0.031136899563639187,0.03280169732135785,0.030795980698907544,0.030326637881221474,0.03360202575841065,0.035752339830117164,0.035752339830117164,0.035752339830117164,0.035752339830117164,0.03586203144891442,0.035287424608051676,0.03471380324354301,0.034141162028783034,0.033569495670998206,0.03299879891093349,0.03242906652254329,0.03186029331268636,0.03129247412082292,0.030725603818719138,0.030159677310150013,0.029594689530610507,0.029030635447026665
11.416666666666666,0.03001774698395021,0.02958038922200079,0.026891129181321194,0.031180154848959862,0.03284554754259106,0.03083902213296419,0.030369464051585027,0.033646092968885544,0.03579716103011066,0.03579716103011066,0.03579716103011066,0.03579716103011066,0.035906891275681474,0.03533208191069703,0.03475825464851079,0.034185404115958606,0.03361352497448111,0.03304261191979996,0.032472659681598515,0.03190366302320369,0.03133561674127572,0.03076851566549821,0.03020235465827459,0.029637128614426134,0.029072832460895315
11.5,0.03006016387259769,0.029622655446166934,0.026932404792493037,0.03122296824605897,0.032888916313051464,0.03088175085400624,0.030412038557111165,0.03368977927111905,0.03584152704652621,0.03584152704652621,0.03584152704652621,0.03584152704652621,0.03595128865683206,0.035376311035083985,0.03480231176898396,0.0342292854459314,0.033657226688639685,0.033086130154802884,0.03251599053676402,0.031946802561190646,0.03137856098875025,0.03081126061379491,0.030244896264044918,0.029679462800279888,0.029114955116031238
11.583333333333334,0.03010218416230548,0.029664554732677262,0.02697346636195941,0.031265341235765076,0.0329318055013017,0.030924162638498176,0.030454354743278733,0.03373308125100172,0.03588543621637896,0.03588543621637896,0.03588543621637896,0.03588543621637896,0.035995222178967445,0.03542010943309859,0.0348459709411133,0.03427280125800669,0.03370059497473332,0.03312934671786216,0.03255905114923752,0.03198970296564285,0.031421296898470175,0.030853827713393622,0.030287290210045725,0.029721679221698327,0.029156989614948836
11.666666666666666,0.03014380828836072,0.02970608652010065,0.02701430865855392,0.031307275252283606,0.032974216910934606,0.03096625338236536,0.030496406148165178,0.033775995575165085,0.035928886895599144,0.035928886895599144,0.035928886895599144,0.035928886895599144,0.03603869044000407,0.03546347460303734,0.03488922858224619,0.03431594690715656,0.03374362414383225,0.03317225489452036,0.03260183379730508,0.03203235552576311,0.03146381478862326,0.03089620632943446,0.030329524926231866,0.029763765391211727,0.029198922570408792
11.75,0.030185036674003518,0.02974725026545788,0.027054926617293917,0.0313487716844052,0.033016152282427935,0.03100801909601536,0.030538186494722952,0.03381851898737831,0.03597187745768138,0.03597187745768138,0.03597187745768138,0.03597187745768138,0.03608169204810263,0.035506404087238375,0.034932081187271535,0.03435871785908562,0.033786308650613606,0.033214848146476905,0.03264433096762942,0.03207475177100738,0.031506105249181404,0.030938386130015427,0.03037158917632854,0.029805709185561247,0.0292407409894464
11.833333333333334,0.030225869730388544,0.02978804544306546,0.027095315332787084,0.03138983187667432,0.03305761329492851,0.031049455899583522,0.0305796896834043,0.03386064830511315,0.03601440629240327,0.03601440629240327,0.03601440629240327,0.03601440629240327,0.036124225620656425,0.03554889546982953,0.03497452532513301,0.034401109685519904,0.03382864308743727,0.033257120104458915,0.03268653534692345,0.03211688346157615,0.03154815913121567,0.0309803570743461,0.030413472044832357,0.029847498831561348,0.029282432258105118
11.916666666666666,0.03026630785655393,0.029828471543434265,0.027135470052928268,0.031430457130513734,0.03309860156796818,0.031090560018391944,0.030620909785106454,0.03390238041626281,0.03605647180460947,0.03605647180460947,0.03605647180460947,0.03605647180460947,0.036166289783332806,0.0355909463745816,0.03501655763550393,0.03444311805971023,0.03387062217868397,0.0332990645614073,0.03272843981399309,0.03215874257932194,0.03158996753668286,0.031022109401419584,0.030455162924581725,0.02988912289257839,0.029323984126838676
12,0.03030635143939664,0.029868528072220624,0.02717538617286741,0.031470648705306026,0.03313911866311381,0.031131327778605833,0.03066184103442815,0.03394371227601134,0.03609807241305729,0.03609807241305729,0.03609807241305729,0.03609807241305729,0.036207883169164345,0.035632554462862176,0.03505817482561002,0.0344847387521352,0.033912240775347824,0.033340675465963754,0.032770037432129806,0.03220032131905737,0.03163152180865669,0.03106363361918074,0.030496651504869687,0.02993057025560142,0.029365384696547814
12.083333333333334,0.030346000853660016,0.029908214549231982,0.027215059229244165,0.031510407819443254,0.033179166085559375,0.031171755603087492,0.030702477823222774,0.03398464090384845,0.03613920654932512,0.03613920654932512,0.03613920654932512,0.03613920654932512,0.036249004417695296,0.035673717431691676,0.03509937366720517,0.034525967626400256,0.03395349384986868,0.03338194691624685,0.032811321441838626,0.03224161208024312,0.03167281352198725,0.031104920494164245,0.03053792776007458,0.029971830118873832,0.029406622405223626
12.166666666666666,0.03038525646192225,0.029947530507475895,0.027254484894665643,0.03154973565133057,0.03321874528565427,0.031211840007427716,0.030742814694426857,0.03402516338071426,0.03617987265677325,0.03617987265677325,0.03617987265677325,0.03617987265677325,0.03628965217416713,0.035714433011886815,0.035140150993676844,0.03456680063531703,0.0339943764911903,0.033422873153898136,0.03285228525387951,0.03228260745903677,0.03171383447436349,0.03114596104158207,0.03057898193878006,0.030012891980055745,0.029447686015166674
12.25,0.03042411861459926,0.029986475492259856,0.027293658972425527,0.03158863334036455,0.03325785766038125,0.03125157759615682,0.030782846336161684,0.03406527684627969,0.03622006918956444,0.03622006918956444,0.03622006918956444,0.03622006918956444,0.03632982508875626,0.03575469896629646,0.0351805036972912,0.03460723381716124,0.03403488390004128,0.033463448558391784,0.03289292244261666,0.03232330024068619,0.03175457667776338,0.031186746515838193,0.03061980455336366,0.030053745624898376,0.029488564600752998
12.333333333333334,0.03046258764994758,0.030025049060331765,0.027332577391445012,0.031627101987872,0.033296504554777506,0.03129096505911577,0.030822567576083815,0.03410497849634431,0.036259794611731566,0.036259794611731566,0.036259794611731566,0.036259794611731566,0.03636952181584974,0.03579451308812054,0.035220428726557396,0.03464726329209289,0.034075011384417264,0.033503667641589185,0.032933226739650934,0.03236368339225093,0.031795032350268926,0.03122726840144807,0.03066038637003099,0.030094381116399838,0.029529247536722814
12.416666666666666,0.030500663894077462,0.030063250779064354,0.027371236201431115,0.031665142658018786,0.03333468726330824,0.0313299991679894,0.030861973375981178,0.03414426558035677,0.0362990473962983,0.0362990473962983,0.0362990473962983,0.0362990473962983,0.03640874101336444,0.03583387319930931,0.035259923083716505,0.03468688525873964,0.034114754355266896,0.033543525042531996,0.03297319202772919,0.03240375005563534,0.03183519390823375,0.031267518404347605,0.030700718399273574,0.030134788784422994,0.029569724486967264
12.5,0.03053834766097019,0.030101080225676924,0.02740963156823706,0.03170275637868958,0.03337240703118827,0.03136867677298816,0.030901058826598105,0.034183135399042275,0.036337826024444464,0.036337826024444464,0.036337826024444464,0.036337826024444464,0.036447481342104515,0.03587277714903836,0.03529898382234187,0.03472609599092902,0.03415410832236132,0.033583015522459014,0.033012812334915376,0.03244349354092013,0.03187505395878354,0.03130748844357001,0.030740791886731955,0.030174959215751862,0.029609985393787897
12.583333333333334,0.03057563925250384,0.030138536986499265,0.027447759769420488,0.03173994414233827,0.03340966505566323,0.0314069947996749,0.030939819142682623,0.03422158530214214,0.036376128984720424,0.036376128984720424,0.036376128984720424,0.036376128984720424,0.036485741465157595,0.035911222812262,0.035337608045050706,0.03476489183456666,0.03419306889034757,0.0336221339600391,0.03305208182901076,0.03248290731997905,0.03191460529263468,0.03134717064327597,0.03078059830444424,0.03021488324456789,0.029650020467608007
12.666666666666666,0.03061253895847882,0.030175620656266444,0.027485617189985323,0.03177670690680934,0.03344646248724081,0.031444950245927306,0.03097824965824203,0.03425961268625044,0.036413954772299695,0.036413954772299695,0.036413954772299695,0.036413954772299695,0.036523520047325064,0.03594920808832969,0.03537579290131809,0.0348032692046516,0.03423163175497046,0.033660875346808394,0.03309099481221178,0.032521985020364186,0.031953840877215756,0.03138655732511797,0.030820129342462366,0.03025455194332549,0.0296898201771163
12.75,0.03064904705665583,0.030212330837452228,0.027523200318301244,0.03181304559613607,0.03348280043088647,0.03148254017903174,0.031016345821998303,0.034297214992752734,0.03645130188827861,0.03645130188827861,0.03645130188827861,0.03645130188827861,0.036560815754587805,0.03598673089967508,0.03541353558539195,0.03484122458242478,0.03426979269946062,0.033699234782803345,0.0331295457159968,0.03256072041945246,0.031992753850079936,0.03142564100092704,0.03085937690081897,0.030293956614007023,0.02972937523981911
12.833333333333334,0.03068516381279207,0.03024866713963381,0.02756050574219393,0.031848961101310636,0.03351867994717317,0.03151976173290105,0.031054103193037585,0.03433438970585323,0.03648816883901085,0.03648816883901085,0.03648816883901085,0.03648816883901085,0.036597627253604825,0.03602378919056681,0.03545083333430221,0.03487875451264233,0.0343075475910779,0.033737207472380515,0.03316772909622823,0.03259910743883632,0.032031337512593794,0.03146441436570413,0.03089833308183021,0.030333088779745276,0.02976867661298699
12.916666666666666,0.030720889480687852,0.030284629178888745,0.02759753014519495,0.03188445428103304,0.03355410205340026,0.031556612105413606,0.031091517436639737,0.03437113435069605,0.03652455413548439,0.03652455413548439,0.03652455413548439,0.03652455413548439,0.03663395321124496,0.03606038092592234,0.035487683425962535,0.03491585560096966,0.03434489237780558,0.033774788720216664,0.03320553962846273,0.03263714013895358,0.032069585323888816,0.031502870290903484,0.030936990182717006,0.030371940176788348,0.029807715484974295
13,0.030756224302233015,0.030320216577220505,0.02763427030294685,0.03191952596243608,0.0335890677246693,0.03159308855586418,0.03112858432028287,0.034407446491566906,0.036560456292730636,0.036560456292730636,0.036560456292730636,0.036560456292730636,0.036669792294145465,0.03609650409017795,0.03552408317735689,0.034952524511491,0.034381823085186,0.03381197392747648,0.033242972103459945,0.03267481271393935,0.032107490895066704,0.03154100181799557,0.030975340688532693,0.030410502746800017,0.02984648326689676
13.083333333333334,0.030791168507460664,0.030355428962014486,0.027670723079755044,0.031954176941787926,0.033623577894929646,0.03162918840252349,0.031165299709814853,0.03444332373017933,0.036595873829273096,0.036595873829273096,0.036595873829273096,0.036595873829273096,0.03670514316830298,0.03613215668621783,0.035560029942811155,0.034988757964328654,0.0344183358132939,0.03384875858814551,0.03328002142287945,0.03271211948669461,0.03214504798364515,0.03157880215229558,0.03101337726538156,0.03044876862947432,0.029884971584650533
13.166666666666666,0.030825722314604453,0.030390265965520413,0.027706885425281103,0.031988407985176215,0.033657633457991,0.03166490902030361,0.03120165956578491,0.03447876370403713,0.03663080526660645,0.03663080526660645,0.03663080526660645,0.03663080526660645,0.036740004498691414,0.03616733673435579,0.03559552111234421,0.03502455273336791,0.034454426733839805,0.03388513828551898,0.033316682595158964,0.03274905490416136,0.03218225048823253,0.031616264657048365,0.031051092753917153,0.030486730155454778,0.02992317227125718
13.25,0.03085988593015898,0.03042472722436118,0.027742754371369083,0.03202221982916931,0.03369123526850215,0.03170024783852088,0.03123765993992511,0.034513764084872944,0.03666524912870894,0.03666524912870894,0.03666524912870894,0.03666524912870894,0.03677437494890712,0.03620204227136914,0.03563055411009497,0.03505990564408279,0.034490092087400503,0.03392110868883913,0.03335295073156708,0.032785613532792635,0.03221909244342647,0.0316533828477541,0.031088480163106613,0.03052437983954115,0.029961077359521138
